sale_year,price_sf,GEOID
2018,189.85059247810406,13121011446
2018,94.61426491994177,13121011416
2018,152.72556390977442,13121011435
2018,73.94789579158316,13121007705
2018,71.46261543044385,13121010313
2018,82.76255707762557,13121010313
2018,321.36653155761434,13121009804
2018,200.22246941045606,13121010003
2018,149.23604614904895,13121010107
2018,132.5820351342393,13121011436
2018,396.641574985524,13121001101
2018,117.23700887198986,13121011654
2018,85.24240809802878,13121010526
2018,222.79625443978043,13121005200
2018,72.36482796286182,13121010308
2018,64.70165348670021,13121010315
2018,123.3767058076801,13121008104
2018,158.64621893178213,13121010218
2018,237.125748502994,13121001400
2018,197.76876267748477,13121006000
2018,215.25679758308158,13121006500
2018,258.5365853658537,13121002900
2018,447.9522184300341,13121009604
2018,240.83333333333334,13121011417
2018,127.53108348134991,13121011512
2018,79.28015564202335,13121007809
2018,113.0794701986755,13121010117
2018,217.0857142857143,13121011656
2018,292.48366013071893,13121010003
2018,90.6756345177665,13121010526
2018,264.8171500630517,13121005200
2018,109.093664746893,13121010308
2018,151.31578947368422,13121010121
2018,121.37254901960785,13121011618
2018,129.6583850931677,13121010120
2018,96.33928571428571,13121011203
2018,344.1333752752438,13121000502
2018,89.17589175891759,13121010534
2018,337.8801672085462,13121009002
2018,341.97670048853814,13121009501
2018,151.50300601202406,13121011423
2018,151.47015147015148,13121010108
2018,186.28789948101613,13121010108
2018,98.49348534201954,13121010310
2018,74.25742574257426,13121010310
2018,84.23076923076923,13121010310
2018,125.22686025408349,13121010106
2018,378.39366515837105,13121005300
2018,242.1036655211913,13121009406
2018,188.94009216589862,13121000602
2018,177.65042979942695,13121006500
2018,379.03225806451616,13121001206
2018,132.4503311258278,13121009409
2018,244.28064516129032,13121002900
2018,213.13766596785464,13121011437
2018,146.94280078895463,13121001802
2018,137.81697905181917,13121011630
2018,460.0760456273764,13121010007
2018,231.37973137973137,13121011446
2018,189.7179253867152,13121011446
2018,302.14917825537293,13121009802
2018,156.139105748758,13121009802
2018,170.05879692446857,13121011416
2018,127.21631205673759,13121010130
2018,91.88034188034187,13121011424
2018,197.3684210526316,13121011424
2018,78.93438579181056,13121010520
2018,253.76884422110552,13121010211
2018,269.66357308584685,13121003100
2018,269.90185387131953,13121009203
2018,329.78723404255317,13121000201
2018,208.48808030112923,13121011507
2018,80.0,13121010522
2018,129.5336787564767,13121011422
2018,143.1858859626694,13121011656
2018,623.9804241435563,13121010003
2018,150.2865329512894,13121011436
2018,231.61904761904762,13121010121
2018,184.8075452459852,13121011618
2018,250.0,13121008905
2018,82.22643896268184,13121011301
2018,112.33660130718954,13121011301
2018,279.3585100879462,13121009803
2018,198.57202855942882,13121010004
2018,181.8181818181818,13121005800
2018,133.06804615996816,13121010131
2018,120.03693444136657,13121010213
2018,147.27272727272728,13121011440
2018,119.74299065420561,13121008500
2018,272.8333333333333,13121009104
2018,56.56108597285068,13121007301
2018,66.59505907626209,13121007301
2018,261.2204724409449,13121001701
2018,163.61165048543688,13121011442
2018,152.7939464493597,13121011426
2018,215.51724137931035,13121011445
2018,195.71295433364398,13121011445
2018,59.749552772808585,13121007200
2018,357.6599326599327,13121010204
2018,228.71046228710463,13121010402
2018,95.83133684714902,13121010402
2018,66.88358640636298,13121010312
2018,103.65350618738951,13121010312
2018,102.17113665389527,13121010306
2018,163.60373295046662,13121011629
2018,135.59322033898306,13121008801
2018,163.12056737588654,13121007708
2018,126.3157894736842,13121007806
2018,369.6591454632741,13121009301
2018,370.45107866637613,13121009301
2018,158.00865800865802,13121010801
2018,240.9962372334707,13121010006
2018,61.30268199233716,13121010530
2018,122.10526315789474,13121010521
2018,83.89072067828545,13121010306
2018,161.85696361355082,13121011628
2018,122.80971411005225,13121011649
2018,161.0671936758893,13121011435
2018,176.5409934171155,13121011661
2018,179.72893341190337,13121011423
2018,247.2449844588867,13121010218
2018,105.87833219412167,13121010218
2018,153.78548895899053,13121010108
2018,391.07142857142856,13121001400
2018,192.8982725527831,13121008802
2018,246.78362573099415,13121009406
2018,134.27299703264094,13121011648
2018,137.5770020533881,13121011649
2018,308.61690895801183,13121009802
2018,146.47058823529412,13121011658
2018,147.44971264367817,13121011638
2018,119.16698804473583,13121011638
2018,200.16142050040355,13121009103
2018,157.45501285347044,13121011507
2018,178.62205840657782,13121011507
2018,379.12371134020617,13121009105
2018,129.87012987012986,13121011435
2018,368.3415705656233,13121000501
2018,131.59591617409995,13121011441
2018,155.4524361948956,13121010601
2018,407.64331210191085,13121002100
2018,186.62952646239555,13121011654
2018,86.23910336239103,13121010526
2018,430.10752688172045,13121009501
2018,496.8062455642299,13121009501
2018,250.24533856722277,13121009501
2018,271.23120505556767,13121009501
2018,196.5508496068983,13121010004
2018,178.57142857142858,13121009407
2018,386.3232682060391,13121003000
2018,107.4074074074074,13121010312
2018,83.33333333333333,13121010306
2018,53.96290050590219,13121010306
2018,138.6193512614361,13121011629
2018,195.2698605215282,13121011509
2018,148.01999231064974,13121011624
2018,187.0561282932417,13121011624
2018,141.5543219666931,13121011641
2018,133.33333333333334,13121006702
2018,173.72844827586206,13121011647
2018,155.33310321021747,13121011438
2018,284.8911251212415,13121010220
2018,89.3914916532041,13121010540
2018,326.0869565217391,13121008908
2018,173.33333333333334,13121011514
2018,83.91608391608392,13121010529
2018,148.04533888503354,13121011661
2018,445.56986100950985,13121009802
2018,196.48692810457516,13121010115
2018,191.03072348860258,13121010137
2018,71.19386637458926,13121010531
2018,199.09274193548387,13121008905
2018,172.279792746114,13121011443
2018,382.10476038847315,13121010005
2018,424.901185770751,13121009504
2018,154.42561205273068,13121010108
2018,115.92425068119891,13121010307
2018,188.0495951417004,13121011635
2018,309.770841564599,13121010136
2018,310.8670520231214,13121010136
2018,108.87096774193549,13121011430
2018,73.98727820555742,13121010520
2018,176.30700778642935,13121011645
2018,164.94845360824743,13121011645
2018,261.4280742459397,13121003100
2018,82.41634852908152,13121007809
2018,158.63636363636363,13121010134
2018,161.37566137566137,13121010601
2018,144.5578231292517,13121005200
2018,165.71256402530884,13121010121
2018,154.71167369901548,13121010121
2018,142.96854691967766,13121009002
2018,151.33876600698486,13121009408
2018,157.38498789346247,13121011426
2018,91.13001215066829,13121010540
2018,294.61279461279463,13121008909
2018,118.75761266747868,13121007703
2018,73.58053302433372,13121010532
2018,165.91251885369533,13121008903
2018,175.85951026465497,13121009410
2018,185.79626972740314,13121010129
2018,69.2563822027717,13121010539
2018,159.93907083015995,13121011627
2018,135.58754603280883,13121011653
2018,196.33507853403142,13121011423
2018,84.958217270195,13121010525
2018,80.53104993597951,13121010310
2018,102.86310766477781,13121010307
2018,240.7809110629067,13121011635
2018,216.1500815660685,13121006000
2018,151.72413793103448,13121008802
2018,201.1138613861386,13121008802
2018,282.5536062378168,13121005300
2018,348.3245149911817,13121009406
2018,152.44474454197615,13121011649
2018,194.33198380566802,13121011649
2018,375.0,13121001206
2018,363.6363636363636,13121001206
2018,145.85253456221199,13121008203
2018,270.44025157232704,13121002900
2018,82.00867052023122,13121010536
2018,206.13496932515338,13121001802
2018,239.12473794549265,13121000100
2018,165.84158415841586,13121011421
2018,147.7674269193704,13121011417
2018,146.69421487603304,13121011417
2018,203.95110858442297,13121011417
2018,154.67171717171718,13121011645
2018,158.6582048957389,13121009103
2018,260.08492569002124,13121009203
2018,315.97995545657017,13121000201
2018,283.21812596006146,13121011507
2018,136.32872503840247,13121011435
2018,304.6623794212219,13121000501
2018,254.67625899280574,13121000501
2018,283.90113560454245,13121009601
2018,328.61476238624874,13121001101
2018,89.53219315895372,13121010526
2018,195.83333333333334,13121005200
2018,382.8032979976443,13121009501
2018,272.98850574712645,13121009803
2018,82.63677811550151,13121011440
2018,351.7145953757225,13121001701
2018,347.22925101214577,13121009301
2018,126.08826178324827,13121011624
2018,252.79403938265034,13121010129
2018,67.33870967741936,13121010539
2018,64.93506493506493,13121010539
2018,181.9672131147541,13121008301
2018,191.93921374297986,13121010126
2018,167.76315789473685,13121012000
2018,131.33208255159474,13121007500
2018,177.95819317635753,13121011655
2018,291.47196261682245,13121009001
2018,204.39710144927537,13121011432
2018,339.4736842105263,13121000601
2018,213.175,13121011639
2018,217.80865384615385,13121011639
2018,215.0064935064935,13121011639
2018,139.30348258706468,13121011643
2018,132.5,13121002600
2018,135.5571327182399,13121011657
2018,178.57142857142858,13121008907
2018,100.93457943925233,13121011640
2018,296.942726231386,13121009406
2018,231.67358229598892,13121011437
2018,167.09677419354838,13121009411
2018,138.23830658927963,13121011416
2018,175.36297640653356,13121011416
2018,142.22756410256412,13121011435
2018,161.82770109471682,13121011618
2018,103.65350618738951,13121010312
2018,86.06026471416503,13121010306
2018,247.3021582733813,13121008801
2018,147.42857142857142,13121011660
2018,182.50377073906486,13121008903
2018,68.75166002656043,13121010539
2018,66.66666666666667,13121010528
2018,256.3049853372434,13121005501
2018,300.4115226337449,13121001902
2018,190.11406844106463,13121011428
2018,195.27702089009992,13121010223
2018,84.82394366197182,13121010525
2018,74.37275985663082,13121010307
2018,292.21311475409834,13121005300
2018,122.1590909090909,13121006900
2018,72.50755287009063,13121010536
2018,145.39889037688923,13121011512
2018,371.80423666910156,13121000501
2018,115.5,13121011642
2018,69.71218420211065,13121010526
2018,206.7669172932331,13121009104
2018,170.0,13121004300
2018,314.900153609831,13121009301
2018,204.7556142668428,13121011641
2018,167.28797763280522,13121008909
2018,116.08623548922057,13121010126
2018,332.38027162258754,13121009001
2018,145.2661519707436,13121011657
2018,192.41733181299887,13121011439
2018,97.44541637508748,13121010519
2018,194.50033534540577,13121001501
2018,116.48745519713262,13121011612
2018,118.78820090353442,13121011513
2018,158.95278167367928,13121011423
2018,89.87885892926924,13121010135
2018,184.0168243953733,13121010108
2018,224.1581337737407,13121011640
2018,227.39480752014325,13121000602
2018,133.20079522862824,13121011633
2018,393.7947494033413,13121001206
2018,136.59420289855072,13121011437
2018,115.38461538461539,13121010520
2018,261.53846153846155,13121001502
2018,150.92165898617512,13121011642
2018,356.86749482401655,13121009601
2018,234.76239669421489,13121009804
2018,273.4375,13121005200
2018,157.4028529267093,13121000502
2018,144.47592067988668,13121011440
2018,194.50679267572357,13121009104
2018,164.20145631067962,13121011442
2018,213.2952691680261,13121011629
2018,142.63942931258106,13121011624
2018,105.75304347826086,13121012000
2018,148.0348317251118,13121011511
2018,128.82803297997646,13121011653
2018,168.40417000801924,13121011510
2018,85.10204081632654,13121010307
2018,126.61637931034483,13121007900
2018,361.9179345320424,13121000202
2018,121.52777777777777,13121006000
2018,148.71086556169428,13121011419
2018,125.78616352201257,13121004900
2018,158.3531274742676,13121001802
2018,210.4591836734694,13121009604
2018,177.02845100105375,13121009411
2018,141.0677618069815,13121011645
2018,205.6921086675291,13121010132
2018,317.7501826150475,13121000501
2018,193.65530303030303,13121011642
2018,121.44053601340033,13121010137
2018,86.13588110403397,13121010526
2018,153.36986301369862,13121011629
2018,253.82475660639778,13121011438
2018,69.71363823650597,13121010539
2018,66.25219084712755,13121010539
2018,196.57596153846154,13121011639
2018,149.01477832512316,13121008907
2018,254.37235543018335,13121004100
2018,77.1604938271605,13121011204
2018,159.88372093023256,13121011433
2018,138.00651230101303,13121011423
2018,192.14099971106617,13121011423
2018,188.1578947368421,13121009607
2018,227.11735611510792,13121011640
2018,162.8257328990228,13121008702
2018,151.78571428571428,13121007900
2018,217.56021756021755,13121006000
2018,181.30745658835548,13121005300
2018,264.9484536082474,13121006500
2018,119.13092550790067,13121006701
2018,167.2093548387097,13121011649
2018,201.80180180180182,13121009409
2018,312.42816091954023,13121002900
2018,143.02507836990597,13121011437
2018,217.74193548387098,13121001802
2018,146.163215590743,13121011644
2018,170.523138832998,13121011644
2018,359.5760787282362,13121009604
2018,591.8518518518518,13121000100
2018,187.89556962025316,13121009411
2018,183.6734693877551,13121011416
2018,148.42105263157896,13121011424
2018,77.17697729052466,13121010520
2018,215.916101172116,13121011417
2018,130.40663900414938,13121011100
2018,103.93685812095853,13121011100
2018,150.66964285714286,13121011645
2018,82.53687315634218,13121007809
2018,281.0344827586207,13121000201
2018,150.0,13121011507
2018,323.1292517006803,13121009700
2018,159.13345814388873,13121010107
2018,164.44114737883285,13121011436
2018,79.23882185947481,13121010526
2018,87.30754892823859,13121010526
2018,199.7677119628339,13121005200
2018,196.27579265223955,13121010121
2018,242.37363616121132,13121000502
2018,133.98914518317503,13121011301
2018,112.6984126984127,13121010213
2018,113.4920634920635,13121010213
2018,336.8020304568528,13121001701
2018,142.1768707482993,13121011629
2018,58.55397148676171,13121007806
2018,132.71028037383178,13121011509
2018,205.32250789354984,13121011647
2018,334.3091334894614,13121001301
2018,244.75524475524475,13121011514
2018,155.78562728380024,13121011660
2018,226.99610516066213,13121010005
2018,78.72503840245776,13121010532
2018,66.82142857142857,13121010539
2018,224.94182692307692,13121011639
2018,143.9596319382606,13121011657
2018,150.8181818181818,13121008907
2018,241.06264348966874,13121008907
2018,326.94475760992106,13121001902
2018,136.0410094637224,13121011428
2018,150.03675918979744,13121010223
2018,78.30765331981753,13121010519
2018,132.03331302051595,13121011511
2018,91.683038637852,13121007710
2018,76.98198198198199,13121010533
2018,150.66225165562915,13121006200
2018,197.4267968056788,13121009405
2018,240.6325197662427,13121010222
2018,79.36971830985915,13121010538
2018,129.3759512937595,13121011659
2018,59.26544240400668,13121010311
2018,157.5609756097561,13121011646
2018,112.33660130718954,13121011646
2018,169.8921028466483,13121011646
2018,142.00174825174824,13121011632
2018,236.81020066889633,13121011423
2018,81.75528289025222,13121010307
2018,160.81198770491804,13121011649
2018,236.11111111111111,13121011644
2018,420.3758654797231,13121009802
2018,102.1941689209498,13121011658
2018,206.99708454810497,13121010115
2018,103.23580034423408,13121011435
2018,197.18309859154928,13121009700
2018,355.8673469387755,13121010003
2018,82.4886049723757,13121010526
2018,98.92272727272727,13121010526
2018,178.8036410923277,13121010121
2018,83.75959079283888,13121010120
2018,346.98608964451313,13121010402
2018,79.97557997557998,13121010312
2018,61.11696522655427,13121010306
2018,130.3312834755009,13121011629
2018,597.1698113207547,13121010006
2018,170.13036809815952,13121011647
2018,144.7610294117647,13121011647
2018,163.3097441480675,13121010220
2018,215.0227617602428,13121011660
2018,177.08707671043538,13121011660
2018,166.25,13121011428
2018,147.05882352941177,13121008204
2018,195.84569732937686,13121006100
2018,104.97271073377804,13121010527
2018,151.80265654648957,13121010802
2018,142.14046822742475,13121011631
2018,232.6591726618705,13121011640
2018,83.57019867549668,13121010310
2018,100.44096031357178,13121010307
2018,415.8510004257131,13121000202
2018,266.39975361872496,13121009900
2018,179.95618838992334,13121008802
2018,313.0076495132128,13121005300
2018,172.4624060150376,13121011419
2018,177.08333333333334,13121006500
2018,93.24009324009324,13121004900
2018,127.31481481481481,13121010212
2018,171.8125,13121009411
2018,181.0897435897436,13121008906
2018,132.47232472324723,13121006601
2018,127.77777777777777,13121011435
2018,149.26062846580407,13121011434
2018,461.27110228401193,13121000501
2018,74.51281055900621,13121010537
2018,345.45454545454544,13121011656
2018,316.7701863354037,13121001101
2018,204.08163265306123,13121005200
2018,320.10869565217394,13121009002
2018,105.07352941176471,13121011440
2018,79.95319812792512,13121010306
2018,93.59823399558499,13121010306
2018,232.93357933579335,13121011509
2018,330.52884615384613,13121009302
2018,111.63227016885554,13121008301
2018,142.59927797833936,13121011657
2018,146.40638864241348,13121008907
2018,196.07843137254903,13121005501
2018,97.01949634443542,13121010519
2018,165.66958122411413,13121006200
2018,156.32549268912905,13121006100
2018,97.88732394366197,13121010527
2018,267.85714285714283,13121009606
2018,114.01425178147268,13121005700
2018,187.85692816351067,13121011508
2018,192.84654689302786,13121011515
2018,65.3482373172829,13121010508
2018,146.61551109893122,13121011423
2018,83.83638211382114,13121010525
2018,72.58064516129032,13121010525
2018,179.94266238973537,13121011510
2018,144.20536051340127,13121011510
2018,261.4463791056589,13121011640
2018,162.29274218038262,13121011640
2018,133.33333333333334,13121011640
2018,234.41276978417267,13121011640
2018,327.3809523809524,13121001400
2018,378.6407766990291,13121001400
2018,83.88274263000994,13121010310
2018,75.78833022967102,13121010307
2018,185.4075158613958,13121008702
2018,150.5297619047619,13121008702
2018,104.8951048951049,13121011635
2018,119.16666666666667,13121010106
2018,234.08862034239678,13121008802
2018,144.31538190777894,13121008802
2018,228.5024154589372,13121005300
2018,438.2597568777991,13121001102
2018,330.13100436681225,13121010136
2018,114.40677966101696,13121011419
2018,220.7792207792208,13121006500
2018,156.89757252812316,13121006500
2018,151.71650055370986,13121011633
2018,135.5974025974026,13121011648
2018,134.50993831391364,13121011649
2018,404.73061760841,13121001206
2018,123.81704980842912,13121011437
2018,166.2269129287599,13121010125
2018,223.08781869688386,13121000700
2018,268.1598062953995,13121009411
2018,167.48366013071896,13121009411
2018,750.7507507507507,13121009802
2018,254.81313703284258,13121009605
2018,131.20567375886526,13121010130
2018,192.55753526354863,13121008906
2018,130.4878048780488,13121011417
2018,318.6221743810549,13121010211
2018,157.9739217652959,13121011638
2018,96.61980257253964,13121011638
2018,171.62471395881008,13121011645
2018,230.3556658395368,13121009103
2018,373.523125,13121009203
2018,290.60293318848454,13121000201
2018,235.25798525798527,13121000201
2018,144.65408805031447,13121011507
2018,136.39035861258083,13121010603
2018,133.55048859934854,13121011435
2018,232.40072202166064,13121010132
2018,324.4746600741656,13121009700
2018,154.11456818842686,13121011656
2018,181.0195519348269,13121011656
2018,102.63480392156863,13121010313
2018,81.37133182844244,13121010313
2018,245.4582651391162,13121009804
2018,102.55897435897435,13121010526
2018,78.84690366972477,13121010526
2018,67.83061594202898,13121010526
2018,96.2751269035533,13121010526
2018,95.22487562189055,13121010526
2018,78.73622047244095,13121010526
2018,273.0414031052329,13121010121
2018,216.40304628002343,13121010121
2018,119.56521739130434,13121009503
2018,133.04209690230343,13121011301
2018,84.31498079385403,13121011301
2018,112.09931443394478,13121010004
2018,360.93418259023355,13121003000
2018,521.8782791185729,13121003000
2018,230.51409618573797,13121001701
2018,158.42763549731984,13121011426
2018,274.390243902439,13121011445
2018,145.06317267197005,13121010204
2018,112.05737337516808,13121010402
2018,197.08443540183112,13121011641
2018,171.54090909090908,13121011647
2018,246.81017811704834,13121011647
2018,169.84758117958913,13121010220
2018,221.34387351778656,13121001301
2018,166.34522661523627,13121011514
2018,269.7414395527603,13121011660
2018,65.31279178338002,13121010529
2018,91.66666666666667,13121010532
2018,171.19155354449472,13121008903
2018,166.5034280117532,13121011655
2018,155.27950310559007,13121008907
2018,226.6,13121010223
2018,94.36765722183829,13121010519
2018,88.93285714285715,13121010519
2018,184.58698661744347,13121010222
2018,70.11289364230541,13121010538
2018,76.70493906350225,13121010538
2018,107.23192019950125,13121008000
2018,63.795336787564764,13121010535
2018,100.84427767354596,13121010305
2018,92.35127478753542,13121007711
2018,293.859649122807,13121009201
2018,290.5610613810742,13121009900
2018,195.28152260111023,13121011635
2018,174.35287221570925,13121011649
2018,137.65822784810126,13121011202
2018,112.8125,13121010125
2018,64.78102189781022,13121010520
2018,459.5530374567202,13121009105
2018,144.74739374498796,13121011441
2018,103.27077747989276,13121010531
2018,185.76826196473553,13121010003
2018,123.31642469826832,13121010107
2018,83.93626184323858,13121010526
2018,76.8607305936073,13121010526
2018,283.09859154929575,13121010004
2018,183.76010628202695,13121011641
2018,267.3267326732673,13121001301
2018,176.03103894237677,13121011514
2018,176.95635076681086,13121011660
2018,64.7147001934236,13121010539
2018,66.94703947368421,13121010539
2018,186.1745183746155,13121011439
2018,216.30833770319873,13121010222
2018,67.22813238770685,13121010538
2018,162.27683746811965,13121011508
2018,195.0,13121009201
2018,79.12355447352404,13121007603
2018,87.12121212121212,13121010314
2018,112.21264367816092,13121011510
2018,265.12455516014234,13121001400
2018,72.02003790955862,13121010310
2018,150.11459129106188,13121006000
2018,127.5,13121010106
2018,191.0828025477707,13121008802
2018,152.29357798165137,13121008802
2018,299.8236331569665,13121004900
2018,153.75153751537516,13121001802
2018,257.1614583333333,13121000100
2018,289.609857978279,13121011446
2018,319.55922865013775,13121009605
2018,173.64864864864865,13121010130
2018,185.6060606060606,13121008906
2018,191.8047079337402,13121011512
2018,143.0540242557883,13121011645
2018,233.87066541705718,13121003100
2018,269.66357308584685,13121003100
2018,111.82108626198082,13121007809
2018,115.0,13121010216
2018,377.19869706840393,13121000501
2018,64.87889273356402,13121010537
2018,77.3718924403856,13121010537
2018,133.73362445414847,13121011444
2018,120.35398230088495,13121011656
2018,227.42040285899935,13121005200
2018,77.710386656558,13121010315
2018,224.73604826546003,13121009002
2018,115.31466293258651,13121010204
2018,70.87827426810478,13121010402
2018,92.93478260869566,13121010306
2018,225.68671121009652,13121010220
2018,148.9327811404906,13121011660
2018,418.99441340782124,13121009302
2018,94.81424148606811,13121010532
2018,205.32570422535213,13121005501
2018,136.87543983110484,13121011612
2018,79.15567282321899,13121010538
2018,73.01401869158879,13121008204
2018,48.42196281884998,13121010527
2018,140.26402640264027,13121008000
2018,166.66666666666666,13121007808
2018,169.00510204081633,13121004000
2018,154.8913043478261,13121011637
2018,107.49076251259658,13121007805
2018,120.01920307249159,13121012300
2018,91.86069114470843,13121007810
2018,194.06392694063928,13121011653
2018,300.45998160073594,13121011640
2018,82.54716981132076,13121007001
2018,150.23474178403757,13121011630
2018,220.83805209513025,13121000100
2018,123.21428571428571,13121011650
2018,134.1689879294336,13121011658
2018,71.72224760164458,13121010520
2018,291.57874544408213,13121010211
2018,168.62955032119913,13121011434
2018,118.16838995568685,13121011656
2018,54.072710538426136,13121010526
2018,160.42780748663102,13121011618
2018,310.0643849542528,13121009501
2018,124.50462351387054,13121011442
2018,377.06068046299544,13121009504
2018,68.82352941176471,13121010532
2018,187.4062968515742,13121005501
2018,70.52027635926704,13121011439
2018,151.48378191856452,13121011632
2018,63.96028037383178,13121008204
2018,128.6259541984733,13121009900
2018,162.4548736462094,13121006500
2018,317.6382660687593,13121001302
2018,108.38901262063845,13121011658
2018,177.41935483870967,13121010127
2018,174.09470752089138,13121011421
2018,97.48892171344166,13121010522
2018,179.47103274559194,13121010003
2018,269.24521216672923,13121010003
2018,232.67326732673268,13121009301
2018,276.33851468048357,13121008908
2018,144.0886699507389,13121008907
2018,74.19354838709677,13121010508
2018,85.09389671361502,13121011309
2018,127.8409090909091,13121011510
2018,78.03305033353547,13121010310
2018,108.69565217391305,13121010106
2018,251.94730813287515,13121009406
